1.8324123563452857, 0.2721904468337413
2.2462452462553677, 0.2558396402032364
2.5929549671480334, 0.23305125860500334
3.102054408768531, 0.19946436839006146
3.7106465931950856, 0.16547282493790172
4.492938720366797, 0.1431099483795108
5.6382731918769595, 0.11750618631649891
7.1615377317358355, 0.09851410457998375
9.317928723521364, 0.08433243457628702
11.282368639552645, 0.07293530139139202
15.03279457944105, 0.05927478724560994
20.27242139904819, 0.04867786211767176
25.143247617425637, 0.04254178171423584
29.723749866513483, 0.03717515570103111
35.1445641768254, 0.03386569103636897
40.088864405360226, 0.03149682713170233
45.18173263102246, 0.02898974540883669
50.31455405992418, 0.026681499391506415
60.92712690142605, 0.023560710751806862
80.21244521157895, 0.019147357460394906
98.282633243393, 0.016051337817840277
120.4336867496144, 0.013738794802878063
