13.616258823359413, 419.9430199430199
18.043219108307863, 391.45299145299145
22.46685595798022, 369.5156695156695
26.736025315906975, 352.13675213675214
31.23053803527176, 340.4558404558404
35.57275072067972, 329.05982905982904
40.066829948486756, 318.23361823361824
44.483241938863245, 310.5413105413105
48.89936493486789, 303.4188034188034
53.163476891287544, 296.01139601139596
57.580177876035876, 287.74928774928776
61.99615637485461, 280.91168091168095
66.48864613361656, 273.2193732193732
70.82811337249208, 267.2364672364672
75.24351388256714, 261.53846153846155
79.58269212707083, 256.1253561253561
83.92172587438861, 250.99715099715098
88.33683739009183, 245.86894586894584
92.75194890579506, 240.7407407407407
97.09069365874099, 236.1823361823362
100.2117606259618, 232.4786324786325
